original_path,stego_path,method,secret_message
Images/newimg956.jpg,stego/lsb_289.jpg,lsb,[SR] Andy crawled to freedom.
Images/new_img2759.jpg,stego/lsb_290.jpg,lsb,[HP] Don’t let the muggles get you down.
Images/new_img5907.jpg,stego/lsb_291.jpg,lsb,[HP] We’ve all got both light and dark inside us.
Images/new_img2285.jpg,stego/lsb_292.jpg,lsb,[SW] I love you. I know.
Images/img610.jpg,stego/lsb_293.jpg,lsb,"[HP] If you want to know what a man’s like, take a good look at how he treats his inferiors."
Images/img611.jpg,stego/lsb_294.jpg,lsb,[LOTR] All we have to decide is what to do with the time given us.
Images/newimg993.jpg,stego/lsb_295.jpg,lsb,[SR] The Pacific Ocean has no memory.
Images/new_img3727.jpg,stego/lsb_296.jpg,lsb,[AV] That’s America’s ass.
Images/new_img1807.jpg,stego/lsb_297.jpg,lsb,[HP] Books! And cleverness!
Images/new_img1648.jpg,stego/lsb_298.jpg,lsb,[SW] I have spoken.
Images/new_img2462.jpg,stego/lsb_299.jpg,lsb,"[LOTR] I can't carry it for you, but I can carry you!"
Images/img208.jpg,stego/lsb_300.jpg,lsb,"[AV] I could do this all day. Yeah, I know."
Images/new_img5043.jpg,stego/lsb_301.jpg,lsb,[LOTR] Fool of a Took!
Images/new_img3170.jpg,stego/lsb_302.jpg,lsb,[LOTR] Ride now! Ride for ruin!
Images/img188.jpg,stego/lsb_303.jpg,lsb,[LOTR] There is no life in the void.
Images/img653.jpg,stego/lsb_304.jpg,lsb,[AV] On your left.
Images/new_img2938.jpg,stego/lsb_305.jpg,lsb,[SW] I am all the Sith!
Images/new_img5350.jpg,stego/lsb_306.jpg,lsb,"[AV] If you die, I feel like that’s on me."
Images/new_img2055.jpg,stego/lsb_307.jpg,lsb,[HP] Dumbledore’s got style.
Images/new_img699.jpg,stego/lsb_308.jpg,lsb,[SR] We sat and drank with the sun on our shoulders.
Images/new_img752.jpg,stego/lsb_309.jpg,lsb,[SR] I hope I can make it across the border.
Images/new_img973.jpg,stego/lsb_310.jpg,lsb,[LOTR] You have my sword.
Images/newimg370.jpg,stego/lsb_311.jpg,lsb,[LOTR] This is no mere ranger.
Images/new_img3366.jpg,stego/lsb_312.jpg,lsb,[AV] I am Iron Man.
Images/new_img3841.jpg,stego/lsb_313.jpg,lsb,[LOTR] Let this be the hour we draw swords together.
Images/new_img6082.jpg,stego/lsb_314.jpg,lsb,[SR] Fear can hold you prisoner.
Images/img323.jpg,stego/lsb_315.jpg,lsb,[HP] We’ve all got both light and dark inside us.
Images/new_img6897.jpg,stego/lsb_316.jpg,lsb,"[SW] Help me, Obi-Wan Kenobi. You're my only hope."
Images/new_img1635.jpg,stego/lsb_317.jpg,lsb,[AV] I’m gonna need that guy’s arm.
Images/newimg685.jpg,stego/lsb_318.jpg,lsb,[SW] I know what I have to do.
Images/new_img3168.jpg,stego/lsb_319.jpg,lsb,[SW] That’s not how the Force works!
Images/new_img938.jpg,stego/lsb_320.jpg,lsb,"[LOTR] I can't carry it for you, but I can carry you!"
Images/new_img1441.jpg,stego/lsb_321.jpg,lsb,[AV] No resurrections this time.
Images/new_img2176.jpg,stego/lsb_322.jpg,lsb,"[LOTR] The Grey Pilgrim, that’s what they used to call me."
Images/new_img4978.jpg,stego/lsb_323.jpg,lsb,"[SW] Chewie, we’re home."
Images/new_img2241.jpg,stego/lsb_324.jpg,lsb,"[HP] It’s LeviOsa, not LevioSA!"
Images/new_img4224.jpg,stego/lsb_325.jpg,lsb,"[SW] Now, young Skywalker, you will die."
Images/newimg1025.jpg,stego/lsb_326.jpg,lsb,"[LOTR] I can't carry it for you, but I can carry you!"
Images/new_img1521.jpg,stego/lsb_327.jpg,lsb,[LOTR] Even the very wise cannot see all ends.
Images/new_img4595.jpg,stego/lsb_328.jpg,lsb,[AV] Is that the best you can do?
Images/new_img2355.jpg,stego/lsb_329.jpg,lsb,"[SR] I find I'm so excited, I can barely sit still."
Images/newimg948.jpg,stego/lsb_330.jpg,lsb,[AV] I understood that reference.
Images/new_img3662.jpg,stego/lsb_331.jpg,lsb,"[AV] That’s my secret, Cap: I’m always angry."
Images/new_img6145.jpg,stego/lsb_332.jpg,lsb,[LOTR] All we have to decide is what to do with the time given us.
Images/new_img17.jpg,stego/lsb_333.jpg,lsb,[LOTR] The Ring has awoken. It’s heard its master’s call.
Images/img530.jpg,stego/lsb_334.jpg,lsb,[HP] I’ll join you when hell freezes over.
Images/newimg167.jpg,stego/lsb_335.jpg,lsb,"[HP] If you’re holding out for universal popularity, you’ll be in this cabin a long time."
Images/new_img2013.jpg,stego/lsb_336.jpg,lsb,[SW] I am your father.
Images/new_img3153.jpg,stego/lsb_337.jpg,lsb,[LOTR] You have my sword.
Images/new_img1229.jpg,stego/lsb_338.jpg,lsb,[SW] Confronting fear is a Jedi’s destiny.
Images/new_img2583.jpg,stego/lsb_339.jpg,lsb,[LOTR] You need people of intelligence on this mission.
Images/new_img3415.jpg,stego/lsb_340.jpg,lsb,"[AV] That’s my secret, Cap: I’m always angry."
Images/new_img3862.jpg,stego/lsb_341.jpg,lsb,"[SR] That’s it, step aside, Mert."
Images/img375.jpg,stego/lsb_342.jpg,lsb,[SR] We’re getting to be regular old friends.
Images/new_img2430.jpg,stego/lsb_343.jpg,lsb,[AV] We’re the guardians of the galaxy.
Images/newimg550.jpg,stego/lsb_344.jpg,lsb,[SW] No one’s ever really gone.
Images/new_img1513.jpg,stego/lsb_345.jpg,lsb,"[SW] Laugh it up, fuzzball!"
Images/new_img2621.jpg,stego/lsb_346.jpg,lsb,[SR] I’m a convicted murderer who provides sound financial planning.
Images/new_img6188.jpg,stego/lsb_347.jpg,lsb,"[HP] Working hard is important, but there is something that matters even more."
Images/new_img5032.jpg,stego/lsb_348.jpg,lsb,[LOTR] There's some good in this world.
Images/new_img145.jpg,stego/lsb_349.jpg,lsb,[AV] I don’t want to go.
Images/new_img2119.jpg,stego/lsb_350.jpg,lsb,"[SR] The bars slam home, that’s when you know it’s for real."
Images/new_img5716.jpg,stego/lsb_351.jpg,lsb,[AV] I see a suit of armor around the world.
Images/new_img2519.jpg,stego/lsb_352.jpg,lsb,[AV] We are in the Endgame now.
Images/new_img1556.jpg,stego/lsb_353.jpg,lsb,[SW] Somebody has to save our skins.
Images/new_img1452.jpg,stego/lsb_354.jpg,lsb,[SR] The Pacific Ocean has no memory.
Images/img480.jpg,stego/lsb_355.jpg,lsb,"[SW] Now, young Skywalker, you will die."
Images/new_img5162.jpg,stego/lsb_356.jpg,lsb,[LOTR] A wizard is never late.
Images/new_img6196.jpg,stego/lsb_357.jpg,lsb,"[SR] He fought the good fight, and the sisters never laid a finger on him again."
Images/new_img5271.jpg,stego/lsb_358.jpg,lsb,"[AV] I’m Mary Poppins, y’all!"
Images/new_img4901.jpg,stego/lsb_359.jpg,lsb,"[HP] I’ll be in my bedroom, making no noise."
Images/newimg156.jpg,stego/lsb_360.jpg,lsb,[SW] Never tell me the odds!
Images/img390.jpg,stego/lsb_361.jpg,lsb,[LOTR] I will not say do not weep.
Images/new_img4749.jpg,stego/lsb_362.jpg,lsb,"[AV] I could do this all day. Yeah, I know."
Images/newimg843.jpg,stego/lsb_363.jpg,lsb,[SR] How could you be so obtuse?
Images/new_img5236.jpg,stego/lsb_364.jpg,lsb,[LOTR] The Eye of the enemy is moving.
Images/new_img6396.jpg,stego/lsb_365.jpg,lsb,[LOTR] There is no life in the void.
Images/new_img727.jpg,stego/lsb_366.jpg,lsb,"[LOTR] I can't do this, Sam."
Images/new_img4956.jpg,stego/lsb_367.jpg,lsb,[LOTR] The Ring has awoken. It’s heard its master’s call.
Images/new_img2590.jpg,stego/lsb_368.jpg,lsb,[SW] Someday I will be the most powerful Jedi ever.
Images/new_img3868.jpg,stego/lsb_369.jpg,lsb,[AV] This is my burden to bear.
Images/img541.jpg,stego/lsb_370.jpg,lsb,[SW] Bounty hunting is a complicated profession.
Images/new_img2316.jpg,stego/lsb_371.jpg,lsb,[SR] I had to come to prison to be a crook.
Images/new_img3624.jpg,stego/lsb_372.jpg,lsb,[SW] Never tell me the odds!
Images/new_img5153.jpg,stego/lsb_373.jpg,lsb,[LOTR] Ride now! Ride for ruin!
Images/new_img2983.jpg,stego/lsb_374.jpg,lsb,[LOTR] I will not say do not weep.
Images/newimg200.jpg,stego/lsb_375.jpg,lsb,"[HP] If you have to ask, you’ll never know."
Images/new_img2219.jpg,stego/lsb_376.jpg,lsb,[AV] You’re out of time.
Images/new_img3043.jpg,stego/lsb_377.jpg,lsb,[SR] I guess I just miss my friend.
Images/new_img156.jpg,stego/lsb_378.jpg,lsb,"[HP] It matters not what someone is born, but what they grow to be."
Images/img592.jpg,stego/lsb_379.jpg,lsb,[LOTR] The shadow does not hold sway yet.
Images/new_img1149.jpg,stego/lsb_380.jpg,lsb,[AV] Bring me Thanos!
Images/new_img5465.jpg,stego/lsb_381.jpg,lsb,[LOTR] A hunted man sometimes wearies of distrust and longs for friendship.
Images/new_img4516.jpg,stego/lsb_382.jpg,lsb,[SW] I see through the lies of the Jedi.
Images/new_img2656.jpg,stego/lsb_383.jpg,lsb,[SR] I’m a convicted murderer who provides sound financial planning.
Images/new_img3776.jpg,stego/lsb_384.jpg,lsb,"[SR] I didn’t pull the trigger, but I drove her away."
Images/new_img3060.jpg,stego/lsb_385.jpg,lsb,[SR] They’re just too bright.
Images/new_img1015.jpg,stego/lsb_386.jpg,lsb,[LOTR] A steward's only duty is to his people.
Images/img584.jpg,stego/lsb_387.jpg,lsb,[AV] I choose to run toward my problems.
Images/new_img6261.jpg,stego/lsb_388.jpg,lsb,[AV] I am Iron Man.
Images/new_img3355.jpg,stego/lsb_389.jpg,lsb,"[HP] Ah, music. A magic beyond all we do here!"
Images/new_img1422.jpg,stego/lsb_390.jpg,lsb,[LOTR] You shall be the Fellowship of the Ring.
Images/newimg1023.jpg,stego/lsb_391.jpg,lsb,"[SR] I don’t waste time on losers, Tommy."
Images/newimg671.jpg,stego/lsb_392.jpg,lsb,[AV] You’re out of time.
Images/new_img1869.jpg,stego/lsb_393.jpg,lsb,[LOTR] War will make corpses of us all.
Images/new_img1619.jpg,stego/lsb_394.jpg,lsb,"[HP] Working hard is important, but there is something that matters even more."
Images/new_img2831.jpg,stego/lsb_395.jpg,lsb,"[SR] I don’t waste time on losers, Tommy."
Images/new_img1582.jpg,stego/lsb_396.jpg,lsb,"[SR] Remember, Red, hope is a good thing."
Images/new_img4700.jpg,stego/lsb_397.jpg,lsb,[LOTR] Even the smallest person can change the future.
Images/new_img704.jpg,stego/lsb_398.jpg,lsb,"[AV] I could do this all day. Yeah, I know."
Images/new_img4991.jpg,stego/lsb_399.jpg,lsb,"[HP] Ah, music. A magic beyond all we do here!"
Images/newimg877.jpg,stego/lsb_400.jpg,lsb,"[HP] It matters not what someone is born, but what they grow to be."
Images/new_img3134.jpg,stego/lsb_401.jpg,lsb,[SW] Only a Sith deals in absolutes.
Images/new_img2469.jpg,stego/lsb_402.jpg,lsb,[AV] You could not live with your own failure.
Images/newimg825.jpg,stego/lsb_403.jpg,lsb,"[HP] Training for the ballet, Potter?"
Images/new_img4237.jpg,stego/lsb_404.jpg,lsb,"[HP] Don’t pity the dead, Harry. Pity the living."
Images/new_img3282.jpg,stego/lsb_405.jpg,lsb,[LOTR] One does not simply walk into Mordor.
Images/new_img168.jpg,stego/lsb_406.jpg,lsb,"[SR] He didn't do it, and I believe him."
Images/new_img939.jpg,stego/lsb_407.jpg,lsb,[AV] I am burdened with glorious purpose.
Images/new_img143.jpg,stego/lsb_408.jpg,lsb,"[SW] Laugh it up, fuzzball!"
Images/new_img5919.jpg,stego/lsb_409.jpg,lsb,[SR] We sat and drank with the sun on our shoulders.
Images/new_img3935.jpg,stego/lsb_410.jpg,lsb,[SW] I hate sand. It’s coarse and rough.
Images/new_img3322.jpg,stego/lsb_411.jpg,lsb,[AV] I am inevitable.
Images/new_img6091.jpg,stego/lsb_412.jpg,lsb,[LOTR] It’s the deep breath before the plunge.
Images/new_img4265.jpg,stego/lsb_413.jpg,lsb,"[LOTR] I can't carry it for you, but I can carry you!"
Images/new_img20.jpg,stego/lsb_414.jpg,lsb,[AV] Wakanda forever!
Images/new_img5574.jpg,stego/lsb_415.jpg,lsb,[SW] You underestimate my power!
Images/new_img1872.jpg,stego/lsb_416.jpg,lsb,[AV] We’re in the endgame now.
Images/new_img5761.jpg,stego/lsb_417.jpg,lsb,[AV] I’m a huge fan of the way you lose control.
Images/new_img6465.jpg,stego/lsb_418.jpg,lsb,"[HP] I am what I am, and I’m not ashamed."
Images/newimg1033.jpg,stego/lsb_419.jpg,lsb,[HP] Always the tone of surprise.
Images/new_img473.jpg,stego/lsb_420.jpg,lsb,[HP] The Chamber of Secrets has been opened.
Images/new_img328.jpg,stego/lsb_421.jpg,lsb,[AV] I don’t want to go.
Images/new_img6574.jpg,stego/lsb_422.jpg,lsb,[LOTR] This task was appointed to you.
Images/newimg1213.jpg,stego/lsb_423.jpg,lsb,[SW] I can bring you in warm or cold.
Images/new_img1170.jpg,stego/lsb_424.jpg,lsb,[SR] That’s the best part of me left in me.
Images/newimg48.jpg,stego/lsb_425.jpg,lsb,"[SW] The greatest teacher, failure is."
Images/newimg1186.jpg,stego/lsb_426.jpg,lsb,"[HP] Yer a wizard, Harry."
Images/new_img1843.jpg,stego/lsb_427.jpg,lsb,[AV] I’m just a kid from Brooklyn.
Images/new_img3832.jpg,stego/lsb_428.jpg,lsb,[LOTR] A day may come when the courage of men fails.
Images/newimg958.jpg,stego/lsb_429.jpg,lsb,"[LOTR] If you want him, come and claim him!"
Images/new_img2332.jpg,stego/lsb_430.jpg,lsb,"[SR] Bad luck, I guess. It floats around."
Images/new_img1999.jpg,stego/lsb_431.jpg,lsb,[HP] Greatness inspires envy.
Images/new_img2078.jpg,stego/lsb_432.jpg,lsb,[HP] It does not do to dwell on dreams.
Images/new_img5472.jpg,stego/lsb_433.jpg,lsb,[SW] He’s no good to me dead.
Images/new_img5270.jpg,stego/lsb_434.jpg,lsb,[LOTR] Your time will come. You will face the same Evil.
Images/new_img1520.jpg,stego/lsb_435.jpg,lsb,[SW] No one’s ever really gone.
Images/new_img858.jpg,stego/lsb_436.jpg,lsb,[AV] Language!
Images/newimg183.jpg,stego/lsb_437.jpg,lsb,[SW] Bounty hunting is a complicated profession.
Images/new_img630.jpg,stego/lsb_438.jpg,lsb,[HP] Curiosity is not a sin.
Images/newimg292.jpg,stego/lsb_439.jpg,lsb,"[SW] In my experience, there's no such thing as luck."
Images/newimg1103.jpg,stego/lsb_440.jpg,lsb,[SR] I'd hate to deprive you of this.
Images/new_img6944.jpg,stego/lsb_441.jpg,lsb,[AV] I see a suit of armor around the world.
Images/newimg163.jpg,stego/lsb_442.jpg,lsb,[AV] I prefer the weapon you only have to fire once.
Images/new_img6663.jpg,stego/lsb_443.jpg,lsb,[SR] Hope is a dangerous thing. Drive a man insane.
Images/new_img2353.jpg,stego/lsb_444.jpg,lsb,[SW] Let the past die. Kill it if you have to.
Images/new_img6633.jpg,stego/lsb_445.jpg,lsb,"[SW] Fear leads to anger, anger leads to hate."
Images/new_img6130.jpg,stego/lsb_446.jpg,lsb,[AV] I love you 3000.
Images/new_img2179.jpg,stego/lsb_447.jpg,lsb,[HP] Numbing the pain for a while will make it worse when you finally feel it.
Images/img5.jpg,stego/lsb_448.jpg,lsb,"[AV] Avengers, assemble!"
Images/new_img400.jpg,stego/lsb_449.jpg,lsb,[LOTR] You have my sword.
Images/new_img2322.jpg,stego/lsb_450.jpg,lsb,[LOTR] Don’t adventures ever have an end?
Images/new_img2071.jpg,stego/lsb_451.jpg,lsb,[SR] There’s something inside that they can’t get to.
Images/new_img4091.jpg,stego/lsb_452.jpg,lsb,"[LOTR] We swears, to serve the master of the Precious."
Images/new_img6819.jpg,stego/lsb_453.jpg,lsb,"[SW] When 900 years old you reach, look as good you will not."
Images/new_img3811.jpg,stego/lsb_454.jpg,lsb,[SW] May the Force be with you.
Images/new_img1408.jpg,stego/lsb_455.jpg,lsb,[AV] You’re out of time.
Images/newimg62.jpg,stego/lsb_456.jpg,lsb,"[LOTR] The Grey Pilgrim, that’s what they used to call me."
Images/new_img2081.jpg,stego/lsb_457.jpg,lsb,"[SR] In prison, a man will do almost anything to keep his mind occupied."
Images/new_img6495.jpg,stego/lsb_458.jpg,lsb,[SW] Experience outranks everything.
Images/new_img3657.jpg,stego/lsb_459.jpg,lsb,"[HP] If you want to know what a man’s like, take a good look at how he treats his inferiors."
Images/new_img1830.jpg,stego/lsb_460.jpg,lsb,[SR] The world went and got itself in a big hurry.
Images/new_img2224.jpg,stego/lsb_461.jpg,lsb,[AV] Language!
Images/new_img3236.jpg,stego/lsb_462.jpg,lsb,[SW] There's always a bigger fish.
Images/new_img3755.jpg,stego/lsb_463.jpg,lsb,[AV] Part of the journey is the end.
Images/newimg895.jpg,stego/lsb_464.jpg,lsb,[AV] Victory should be effortless.
Images/new_img1967.jpg,stego/lsb_465.jpg,lsb,[AV] I’m with you till the end of the line.
Images/new_img4542.jpg,stego/lsb_466.jpg,lsb,"[AV] If you die, I feel like that’s on me."
Images/newimg1089.jpg,stego/lsb_467.jpg,lsb,[SR] Maybe it’s because I’m Irish.
Images/img130.jpg,stego/lsb_468.jpg,lsb,[LOTR] And my bow.
Images/new_img3850.jpg,stego/lsb_469.jpg,lsb,[HP] I’ll join you when hell freezes over.
Images/new_img1919.jpg,stego/lsb_470.jpg,lsb,[LOTR] The age of men is over. The time of the Orc has come.
Images/new_img4183.jpg,stego/lsb_471.jpg,lsb,[AV] You could not live with your own failure.
Images/newimg900.jpg,stego/lsb_472.jpg,lsb,"[AV] You get hurt, hurt ’em back."
Images/newimg331.jpg,stego/lsb_473.jpg,lsb,[SR] That’s the one thing they can’t take away.
Images/new_img5864.jpg,stego/lsb_474.jpg,lsb,"[SW] Help me, Obi-Wan Kenobi. You're my only hope."
Images/new_img3179.jpg,stego/lsb_475.jpg,lsb,[HP] I can teach you how to bottle fame.
Images/new_img3787.jpg,stego/lsb_476.jpg,lsb,[SR] How about we get her some rocks?
Images/img609.jpg,stego/lsb_477.jpg,lsb,[SR] You strike me as a particularly icy and remorseless man.
Images/new_img3025.jpg,stego/lsb_478.jpg,lsb,[AV] I am Iron Man.
Images/newimg1230.jpg,stego/lsb_479.jpg,lsb,[LOTR] You shall not pass!
Images/new_img1296.jpg,stego/lsb_480.jpg,lsb,"[HP] Have a biscuit, Potter."
Images/new_img4312.jpg,stego/lsb_481.jpg,lsb,"[AV] I’m a god, you dull creature!"
Images/newimg1300.jpg,stego/lsb_482.jpg,lsb,[LOTR] Don’t adventures ever have an end?
Images/new_img3491.jpg,stego/lsb_483.jpg,lsb,[SR] You eat when we say you eat.
Images/new_img6568.jpg,stego/lsb_484.jpg,lsb,"[AV] You get hurt, hurt ’em back."
Images/new_img2862.jpg,stego/lsb_485.jpg,lsb,[SW] I am your father.
Images/new_img2020.jpg,stego/lsb_486.jpg,lsb,"[SR] Hope is a good thing, maybe the best of things."
Images/new_img3719.jpg,stego/lsb_487.jpg,lsb,"[AV] I’m a god, you dull creature!"
Images/new_img2768.jpg,stego/lsb_488.jpg,lsb,[AV] Victory should be effortless.
Images/new_img4062.jpg,stego/lsb_489.jpg,lsb,[HP] This is beyond anything I imagined.
Images/new_img3011.jpg,stego/lsb_490.jpg,lsb,[SR] Perhaps it's time you tried a new profession.
Images/newimg966.jpg,stego/lsb_491.jpg,lsb,[AV] I see a suit of armor around the world.
Images/new_img5134.jpg,stego/lsb_492.jpg,lsb,[LOTR] A day may come when the courage of men fails.
Images/new_img2618.jpg,stego/lsb_493.jpg,lsb,"[AV] I could do this all day. Yeah, I know."
Images/newimg695.jpg,stego/lsb_494.jpg,lsb,[AV] Gotta move on. We gotta move on.
Images/new_img4302.jpg,stego/lsb_495.jpg,lsb,[LOTR] The fires of Isengard will spread.
Images/newimg988.jpg,stego/lsb_496.jpg,lsb,[HP] The ones that love us never really leave us.
Images/new_img1780.jpg,stego/lsb_497.jpg,lsb,[SW] I placed vital info in this R2 unit.
Images/new_img1914.jpg,stego/lsb_498.jpg,lsb,[AV] Nothing goes over my head.
Images/newimg353.jpg,stego/lsb_499.jpg,lsb,[SR] Geology is the study of pressure and time.
Images/new_img1240.jpg,stego/lsb_500.jpg,lsb,"[LOTR] Certainty of death, small chance of success."
Images/new_img2848.jpg,stego/lsb_501.jpg,lsb,[LOTR] The shadow does not hold sway yet.
Images/new_img3075.jpg,stego/lsb_502.jpg,lsb,[AV] This is my burden to bear.
Images/new_img2652.jpg,stego/lsb_503.jpg,lsb,[AV] I’m a huge fan of the way you lose control.
Images/new_img2732.jpg,stego/lsb_504.jpg,lsb,[AV] You’re not the guy to make the sacrifice play.
Images/new_img6867.jpg,stego/lsb_505.jpg,lsb,[SW] No one’s ever really gone.
Images/new_img2778.jpg,stego/lsb_506.jpg,lsb,"[LOTR] I can't do this, Sam."
Images/new_img208.jpg,stego/lsb_507.jpg,lsb,"[HP] Words are, in my not-so-humble opinion, our most inexhaustible source of magic."
Images/new_img3668.jpg,stego/lsb_508.jpg,lsb,[SR] The Pacific Ocean has no memory.
Images/new_img1345.jpg,stego/lsb_509.jpg,lsb,[SR] Hope can set you free.
Images/img407.jpg,stego/lsb_510.jpg,lsb,[SW] I hate sand. It’s coarse and rough.
Images/new_img2133.jpg,stego/lsb_511.jpg,lsb,[AV] I am inevitable.
Images/new_img837.jpg,stego/lsb_512.jpg,lsb,[LOTR] The fires of Isengard will spread.
Images/new_img5158.jpg,stego/lsb_513.jpg,lsb,[LOTR] Do not trouble yourself with my problems.
Images/img325.jpg,stego/lsb_514.jpg,lsb,[SR] Perhaps it's time you tried a new profession.
Images/new_img2888.jpg,stego/lsb_515.jpg,lsb,[HP] Wands are only as powerful as the wizards who use them.
Images/newimg1204.jpg,stego/lsb_516.jpg,lsb,[HP] Time is making fools of us again.
Images/new_img5051.jpg,stego/lsb_517.jpg,lsb,"[HP] You’re a wizard, Harry."
Images/new_img5409.jpg,stego/lsb_518.jpg,lsb,[LOTR] Ride now! Ride for ruin!
Images/new_img6171.jpg,stego/lsb_519.jpg,lsb,[HP] Let us hope that Mr. Potter will always be around.
Images/newimg591.jpg,stego/lsb_520.jpg,lsb,[AV] I’m just a kid from Brooklyn.
Images/new_img6527.jpg,stego/lsb_521.jpg,lsb,"[AV] If you die, I feel like that’s on me."
Images/new_img3475.jpg,stego/lsb_522.jpg,lsb,"[HP] Once again, you’ve put your keen mind to the task."
Images/new_img4029.jpg,stego/lsb_523.jpg,lsb,[HP] This is beyond anything I imagined.
Images/new_img4082.jpg,stego/lsb_524.jpg,lsb,[AV] Language!
Images/img601.jpg,stego/lsb_525.jpg,lsb,[LOTR] A red sun rises. Blood has been spilled.
Images/new_img1960.jpg,stego/lsb_526.jpg,lsb,[AV] If you’re nothing without the suit...
Images/new_img4476.jpg,stego/lsb_527.jpg,lsb,[AV] I’m just a kid from Brooklyn.
Images/newimg874.jpg,stego/lsb_528.jpg,lsb,"[LOTR] The board is set, the pieces are moving."
Images/new_img6335.jpg,stego/lsb_529.jpg,lsb,[SR] Hope is a dangerous thing. Drive a man insane.
Images/new_img43.jpg,stego/lsb_530.jpg,lsb,[LOTR] Your time will come. You will face the same Evil.
Images/newimg1238.jpg,stego/lsb_531.jpg,lsb,[AV] Is this your king?
Images/new_img6106.jpg,stego/lsb_532.jpg,lsb,[HP] I solemnly swear that I am up to no good.
Images/new_img4804.jpg,stego/lsb_533.jpg,lsb,[SR] Get busy living or get busy dying.
Images/newimg719.jpg,stego/lsb_534.jpg,lsb,[AV] Nothing goes over my head.
Images/new_img6728.jpg,stego/lsb_535.jpg,lsb,[SW] I am your father.
Images/new_img2042.jpg,stego/lsb_536.jpg,lsb,[SW] No one’s ever really gone.
Images/new_img5142.jpg,stego/lsb_537.jpg,lsb,[LOTR] War will make corpses of us all.
Images/new_img3730.jpg,stego/lsb_538.jpg,lsb,[HP] It’s our choices that show what we truly are.
Images/new_img5463.jpg,stego/lsb_539.jpg,lsb,"[SW] Always two there are, no more, no less."
Images/new_img3353.jpg,stego/lsb_540.jpg,lsb,[SW] He’s more machine now than man.
Images/img64.jpg,stego/lsb_541.jpg,lsb,"[LOTR] I can't do this, Sam."
Images/newimg1259.jpg,stego/lsb_542.jpg,lsb,[LOTR] You shall be the Fellowship of the Ring.
Images/new_img5205.jpg,stego/lsb_543.jpg,lsb,[SR] Andy crawled to freedom.
Images/new_img1155.jpg,stego/lsb_544.jpg,lsb,"[HP] I’m holy. I’m holey, Fred, geddit?"
Images/new_img1901.jpg,stego/lsb_545.jpg,lsb,"[HP] It matters not what someone is born, but what they grow to be."
Images/new_img2342.jpg,stego/lsb_546.jpg,lsb,[SR] Andy crawled to freedom.
Images/newimg326.jpg,stego/lsb_547.jpg,lsb,[SR] I guess I just miss my friend.
Images/new_img4280.jpg,stego/lsb_548.jpg,lsb,[LOTR] You shall be the Fellowship of the Ring.
Images/new_img1103.jpg,stego/lsb_549.jpg,lsb,[HP] But it takes even more to stand up to our friends.
Images/newimg159.jpg,stego/lsb_550.jpg,lsb,[LOTR] A steward's only duty is to his people.
Images/new_img503.jpg,stego/lsb_551.jpg,lsb,"[HP] Yer a wizard, Harry."
Images/new_img6881.jpg,stego/lsb_552.jpg,lsb,[SW] Your eyes can deceive you; don’t trust them.
Images/newimg52.jpg,stego/lsb_553.jpg,lsb,[HP] Dobby is free.
Images/new_img4773.jpg,stego/lsb_554.jpg,lsb,"[AV] Another happy landing. (Wrong franchise, sorry.)"
Images/new_img1668.jpg,stego/lsb_555.jpg,lsb,[SR] I have no idea to this day what those two Italian ladies were singing about.
Images/new_img1993.jpg,stego/lsb_556.jpg,lsb,[LOTR] The age of men is over. The time of the Orc has come.
Images/new_img4136.jpg,stego/lsb_557.jpg,lsb,[LOTR] All we have to decide is what to do with the time given us.
Images/newimg921.jpg,stego/lsb_558.jpg,lsb,"[AV] Another happy landing. (Wrong franchise, sorry.)"
Images/new_img4384.jpg,stego/lsb_559.jpg,lsb,"[AV] I can’t control their fear, only mine."
Images/new_img3057.jpg,stego/lsb_560.jpg,lsb,"[HP] I’m holy. I’m holey, Fred, geddit?"
Images/new_img1486.jpg,stego/lsb_561.jpg,lsb,[SW] Aren’t you a little short for a stormtrooper?
Images/new_img4364.jpg,stego/lsb_562.jpg,lsb,[AV] I see a suit of armor around the world.
Images/new_img5445.jpg,stego/lsb_563.jpg,lsb,[SR] I like to think the last thing that went through his head was to wonder.
Images/new_img4431.jpg,stego/lsb_564.jpg,lsb,[SW] Hello there.
Images/newimg1038.jpg,stego/lsb_565.jpg,lsb,[SR] I had Mr. Mozart to keep me company.
Images/new_img2522.jpg,stego/lsb_566.jpg,lsb,[SW] Rebellions are built on hope.
Images/newimg525.jpg,stego/lsb_567.jpg,lsb,[SW] Hello there.
Images/new_img1442.jpg,stego/lsb_568.jpg,lsb,[AV] Nothing goes over my head.
Images/new_img2533.jpg,stego/lsb_569.jpg,lsb,"[HP] Yer a wizard, Harry."
Images/newimg380.jpg,stego/lsb_570.jpg,lsb,[AV] I see a suit of armor around the world.
Images/newimg1104.jpg,stego/lsb_571.jpg,lsb,"[HP] If you’re holding out for universal popularity, you’ll be in this cabin a long time."
Images/new_img3694.jpg,stego/lsb_572.jpg,lsb,[SR] Fear can hold you prisoner.
Images/new_img6271.jpg,stego/lsb_573.jpg,lsb,[HP] After all this time? Always.
Images/new_img5379.jpg,stego/lsb_574.jpg,lsb,[SW] I have the high ground!
Images/new_img6970.jpg,stego/lsb_575.jpg,lsb,[SW] Hello there.
Images/new_img3754.jpg,stego/lsb_576.jpg,lsb,[SR] A man’s got to have something to keep him sane.
